A,B
'Mañana a las 13 una mujer maravillosa que ha cambiado en rumbo de su país y el de 15 estados Africanos con su voluntad y su tesón #MujeresIncreibles que hacen historia y merecen que las conozcas en #FrecuenciaVioleta',NoAgresivo
'Maraca ctm india culia intento de ser humano valí callampa fea culia',Agresivo
'maraca culia mala ojala el diablo se le meta por el orificio vaginal  ',Agresivo
'maraca culia maldita zorra bastarda lávate el choro yegua mal parida Se imaginan yo hablara asi Que ordi no podria',NoAgresivo
'maraca culia me gaste todo el saldo de la junaeb con voh y ahora ando cagao de hambre teee odioooooooo',Agresivo
'maraca culia- pero weona que te ha echo - nada wn pero es maraca igual --',Agresivo
'Maraca Culia Te Odio Hiciste Sufrir A Mi Brunito Vali Callampa Chupa El Pico Ojala Mueras Eres La Peor Persona Que Existe l',Agresivo
'Maraca culia wn - Pero weona que te ha echo esa mina - Nada wn pero es Maraca igual',Agresivo
'Maraca culia y la conchetumadre perra mal parida te odio weona mal intencionada',Agresivo
'Maraca culiá y la conchetumadre Le andai chupando el pico a todos los culiaos Sé que leí mi twitter así que sabi que esto es pa voh',Agresivo
'Maraca culiá y la conchetumare amárrate las tetas mejor en vez de andar maltratando animales aweoná culiá mámame el escroto',Agresivo
'Maraca culiá ¿cómo chucha te alegrai de la muerte de una persona Enferma ctmre pudrete vo en el infierno sarnosa de mierda ¿estay bien del cerebro Supieran tus papás que tienen a una simia qla de hija',Agresivo
'Maraca culia no te deseo mal pero ojalá que te ocupen la esquina',Agresivo
'Maraca sarnosa Eso es todo lo que puedo decir de ti',Agresivo
'maracaperrabuscate una vida o comprate una vida fea culia loser culia ahuena Vomitaré',Agresivo
'Maravillosa imagen Tu mujer es un monumento envidia de la buena amigo tienes una mujer sensacioonal',NoAgresivo
'maravillosa presentación Eres una gran mujer  gracias por darnos este ejemplo de solidaridad con el prójimo Te admiro mucho ',NoAgresivo
'Maravillosa grande mujer de esfuerzo  lucha y amor por su hija tremendo ejemplo de perseverancia Un abrazo para usted',NoAgresivo
'Maravilloso texto y maravillosa voz Y maravillosa periodista y mujer ya añado también @alomorma',NoAgresivo
'Maria Blanco es maravillosa habla del femenismo con rigor seriedad y sobre todo desde las libertades de la mujer de la persona Lamentable este acoso que está recibiendo',NoAgresivo
'Martha Iannini mujer extraordinaria maestra líder en los hogares del ICBF Sabiduría pura sobre literatura infantil y primera infancia Gente creyendo y creando qué cosa maravillosa',NoAgresivo
'Marzo gracias a nosotros Abril gracias a nosotros cumplimos Mayo esta baja es culpa de Bachelet Junio no todavía es culpa de ella Julio culpa de ella y su gbno Agosto ehehel mundosi es culpa del mundo Septiembreculpa dedelos feriados Octubre  ',NoAgresivo
'Más grave que la visita de Boric a Palma S es poner un manto de duda sobre el estado de derecho y la justicia de los 90',NoAgresivo
'Más hipocrita se ve @KimberlyLoaiza_ mostrando una cara totalmente diferente en modo perra jaja que pinche oso',Agresivo
'mas leña al fuego tonta weona comunista tenias que ser ',Agresivo
'Más patetico y enfermizo que la weona loca de la Cathy Barriga con sus conejitos de pascua es el periodismo chanta penca mediocre y facho que muestra la noticia como algo de lo más normal simpático Weones de mierda',Agresivo
'Más que fijarme en eso me fijo en la forma de ser de ella en como ama su cuerpo una mujer no necesita de medidas 906090 para ser bella unos lindos ojos enamoran una sonrisa encanta valoro más que se tierna que sea educada que me rete soñadora',NoAgresivo
'maten a esa vaca culiá asquerosa ladrona sin vergüenza más encima teñida con jugo Yupi la ordinaria conchesumadre',Agresivo
'Matias del rio es sostenedor de colegios Bachelet le cago el negocio ',Agresivo
'Matthei re culia por tu culpa tengo que ir triste de vocal de nuevo te odio getona reculia igual no vay a salir maraca zorra buena pal pico',Agresivo
'Me alegra saludarla y decirle que hoy reconozco su gran labor como mujer y como gobernante en un medio hostil y machista Gracias por representar la inteligencia y fortaleza de las mujeres',NoAgresivo
'Me alegro por él y por @yamisaleh quien ni un solo día dejó de hacer lo posible para que éste de la liberación llegara Valiente mujer maravillosa madre ',NoAgresivo
'Me ayudarían a que se entere que es una maravillosa mujer y que a pesar del poco tiempo o las pequeñas conversaciones que hemos tenido yo le tengo mucho aprecio',NoAgresivo
'Me cae bien Boric en general pero ahora esta cagando heavy fuera del tiesto',Agresivo
'Me carga esta maldita sociedad en donde la mujer sin operaciones es una puta marrana sin nada que ofrecer',NoAgresivo
'Me carga que bachelet nunca se tire a la piscina adornos palabras bonitas finales cuidados respuestas vacías',NoAgresivo
'me carga que mi hermana discuta con su pololo porque se desquita conmigo después hdkdnd la weona loca ah',Agresivo
'Me da tanta lata cuando se acude al empate Si la derecha asesina la izquierda asesina Por favor pónganse de acuerdo',NoAgresivo
'Me encanta lo valiente que es esta mujer y lo fuerte que ha sido para salir de la relación tan mala en la que estaba ahora estás estupenda María más fuerte y guapa que nunca sigue así eres una gran mujer ',NoAgresivo
'Me encanta perderme en el mar azul de tu mirada  Saludos mi distinguida dama que tengas un lindo domingo; que la próxima semana este llena de éxito y por acá estamos en lo que se pueda ayudar',NoAgresivo
'Me gusta la farra la mujeres buenas vivir con amigos vaciando botellas me gusta la vida me encanta el amoooor',NoAgresivo
'Me imagino que a la concejala de Coronel que habla de “pirulín” “todas las leyes tontas de la Bachelet” y ataca a Daniela Vega a esta hora medios de comunicación ya la convirtieron en noticia central para que en la próxima elección deje de ser concejala y pase a ser diputada',NoAgresivo
'Me imagino que este gobierno tan acostumbrado a hecharle la culpa al anterior reconocerá el trabajo del Gobierno de la Pdta Bachelet',NoAgresivo
'Me niego a vivir resignada a que se acabaron los hombres y las mujeres buenas Me niego ser una mediocre que piensa que el amor murió y que ahora sólo se trata de coger como bestia sin criterio ',NoAgresivo
'Me parecen bellas las mujeres que les sale el apoyo de corazón Que notas su transparencia que te dicen exactamente lo que piensan de ',NoAgresivo
'Me perdí con la mujer perfecta',NoAgresivo
'me puse sensible porque las mujeres son muy hermosas y buenas y empáticas y las quiero abrazar a todas y rodearme de ellas y ser feliz',NoAgresivo
'Me siento conmovida y orgullosa x tantas mujeres que están haciendo cosas buenas x Venezuela en medio de tantas dificultades ',NoAgresivo
'Me tiene bloqueada está weona pero está cada día más tonta nosé como es abogada',Agresivo
'Me voy con un hermoso recuerdo pude cumplir mi sueño de conocer a esta mujer tan maravillosa hermosa gracias @MicaViciconte por tanta alegría sos mi todo llena de luz mi ejemplo orgullosa de vos nunca me voy a olvidar de estos momentos te adoro sos todo un angel',NoAgresivo
'Mejor que no lo sepas pero es una enferma de wattpad que plagia a autoras que escriben en inglés y normaliza violaciones (está obsesionada con que se violen a Jin la weona tonta)',Agresivo
'Mi abuela me enseñó algo tremendo hoy si se cae un cuchillo viene un hombre si es una cuchara viene una mujer un tenedo…',NoAgresivo
'Mi ahora que por ser feminista (ni yo sabía que lo era) no puedo considerar que tuiteas puras weas weona fea tonta y desesperá por aprobación de tulas fachas que alguien le mande mi tuit porfi ',Agresivo
'Mí amigo Pedro* es mí amigo de mio perra asquerosa conseguite otro amigo no se puede juntar con vos los gatos y los perros se llevan mal ndeah',Agresivo
'Mi amor si vas a ser puta aprovecha ese potencial consigue tu viejito que te mande a operar las tetas y ponlas a producir',Agresivo
'Mi cuenta fue cerrada por manifestarme en contra de la izquierda y criticar a Bachelet ',NoAgresivo
'Mi esposa es mi gran orgullo Mi motivación de cada día la mujer de mi vida ',NoAgresivo
'Mi ex va al gym pero nunca hace cardio porque esa maraca culia no tiene corazón',Agresivo
'Mi ganadora desde que puso un pie en esa casa Míriam es una persona maravillosa con una fuerza valores y principios de los que pocos pueden presumir ',NoAgresivo
'Mi madrastra vestida de rojo bien perra y una señora se le acerca y le dice “you look gorgeous” Ella me mira y me dice “n…',Agresivo
'Mi mamá es la mujer más maravillosa del planeta Ojalá algún día pueda llegar a ser la mitad de lo que ella es ',NoAgresivo
'Mi mamá es maravillosa gracias a esta mujer y yo voy a ser virtuosa como ellas ',NoAgresivo
'Mi mamá está en todos los detalles yo ando boba x la vida y es ella quién hace que me avive un poquito más cada día Que mujer más inteligente y estupenda',NoAgresivo
'Mi mamá trajo a casa una perrita abandonada en la calle QUE GRAN CORAZÓN MUJER NUNCA CAMBIES ',NoAgresivo
'Mi querida y amada @barbaraig siempre que nos vemos me siento muy contento eres una mujer maravillosa me encanta platicar contigo y darte besos y abrazos espero que nos sigamos viendo más seguido ',NoAgresivo
'Michele #Bachelet esta en Chile vino a sacarse fotos con sus perritos falderos para q tengan ventaja el 28/10',Agresivo
'Michelle Bachelet ( Comandante Claudia ) sacó a todos sus camaradas del FPMR de la cárcel y les borró los antecedentes  Es por eso que ahora están en el parlamento y ocupando cargos ',NoAgresivo
'Michelle Bachelet acabó con su cargo en la ONU no por lo que dijo sino por lo que ha callado',NoAgresivo
'Mientras tanto Cheyre y los millones del ejército pasan piola',NoAgresivo
'Mierda asquerosa closetera hijo de puta perra (porque para atacar a las mujeres en canciones has de ver nacido de una perra en brama) das asco mal nacido',Agresivo
'MINA CULIA MARACA TE ODIO HIJA PERRA HACI LLORAR A UN HOMBRE INDEFENSO TE MERECÍ LA MUERTE JILA PERRA',Agresivo
'Mira maraca culia chupa pija quieres hablar en tu modo ordinario jajaja bueno menos tú qué sabrás de fútbol mejor anda a lavar ropa pobre weona',Agresivo
'mira maraca re culia lo único que te tengo que decir si vo queri pelea yo te voy a darte pelea porque vo a mi no me veni a insultar lacra conchetumare porque yo soy ma via que vo y ma lista escuchaste asi que no me vengai a decir ninguna palabra ma o si no te la vai a irte via',Agresivo
'Mira tranquila mis tweet ridícula Que sos un puta barata por eso te busco ',Agresivo
'Mirar a tu madre y pensar ¿Que haría yo sin esa maravillosa mujer',NoAgresivo
'mis favoritas siempre serán las chilenas re lindas ellas y no arman drama por pendejadas',NoAgresivo
'Miserable fue lo que hizo M Bachelet de traer personas que no tendrían ningún futuro en Chile Su lenguaje de odio no se aún como no ha acabado con usted ¡Que manera mujer de ser odiosa Toda una vida odiando como no se aburre de una buenna vez Hágase a ud misma el favor',NoAgresivo
'mmmm entonces concluyo que la mujer chilena es bakan porque es menos superficial no le da vergüenza salir a la calle sin estar arreglada y son mas naturales la chilena prioriza otras cosas y no están ni ahí con verse tan plásticas Que lindas son las chilenas',NoAgresivo
'Mónica culia maraca me cae mal no entiendo como Pascual se fijó en ella ',Agresivo
'Morirán ahogadas en su propia envidia Las mujeres bellas existirán siempre concursen o no',NoAgresivo
'Mucho más feliz yo de tener a una mujer maravillosa como tú @dreariosU Te amo ',NoAgresivo
'Mujer al volante peligro constante',NoAgresivo
'Mujer Asombrosa Reina Incomparable Nada Arrogante TKM eres la mejor hermosa <3” aww n_n Dtb mua',NoAgresivo
'MUJER EJEMPLAR La asombrosa historia de la indigena que logró evitar la construcción de una represa',NoAgresivo
'Mujer no olvides que eres hermosa que eres especial que eres única que eres valiosa que eres fuerte que eres asombrosa que eres sensual que eres inteligente No apagues tu brillo levanta la cara sonríe y a paso firme ',NoAgresivo
'Mujer te quiero feliz Este domingo con el mejor de los ánimos participamos en la Gran Caminata 3k expresando nuestro apoyo a la NO VIOLENCIA CONTRA LA MUJER somos hermosas y luchadoras por eso',NoAgresivo
'MUJER ERES UN SER MARAVILLOSO E INIGUALABLE NO TE DEJES MALTRATAR EXIGE RESPETO PORQUE TE LO MERECESERES LA MAS BELLA CREACION DE DIOS',NoAgresivo
'Mujer no se te olvide que lo que te hace sentir bella es lo que tienes por dentro y no lo que llevas por fuera',NoAgresivo
'mujer no te comas el cuento liberal la E no nos representa en pos de nombrar a todes nos siguen invisibilizando…',NoAgresivo
'Mujer Si eres asombrosa es porque no eres fácil Y si fueses fácilno serías asombrosa',NoAgresivo
'Mujeres buenas hay hay que saber encontrarlas',NoAgresivo
'mujeres son bellas porfa no se comparen con otras ni se castiguen o se odien por no cumplir los estándares estúpidos de la sociedad valen mucho',NoAgresivo
'Murió un delincuente que había robado unos vehículos a profesores de escuela rural eso pasó tonta weona bien muerto esta',NoAgresivo
'Muy bonito ese detalle que tienes de contestarme los mensajes cada dos horas no lo dejes de hacer nunca hija de tu puta y',Agresivo
'Muy buena esta fotografía que menciona al marido de la delincuente Compagnon nuera de #Bachelet la alta comisionada que amenaza al Presidente Electo Bolsonaro ',NoAgresivo
'Muy buena noticia Sergio Moro el juez que metió preso al corrupto Lula será ministro de justicia de Bolsonaro La izquierda sudamericana está histérica y con pánico porque las investigaciones por corrupción seguirán y aún quedan muchos nombres por descubrir Tiembla Bachelet',NoAgresivo
'Muy care raja Baranda fue en el gob de bachelet el cual ud aooyó q inpulsó esta migración irrespondable sin medir las consecuencias',NoAgresivo
'Muy feliz vuelta al sol bella Me encantó haberte conocido y pegar altos días de gira con vos Sé muy feliz siempre',NoAgresivo
'Muy joven para ser feminista',NoAgresivo
'muy joven para tener tu ideología',NoAgresivo
'Nací biológicamente mujer pero gracias a la diversidad de identidad y género (q si existe)he decidido ser un unicor…',NoAgresivo
'Nada más absurdo Eres además de una estupenda actriz con matices y tonos bellísimos (que en tu profesión es lo que importa) una bellísima mujer Una madre admirable una esposa magnífica y además una persona que siempre ha defendido la justicia en todas sus manifestaciones',NoAgresivo
'Nada tan triste como una preciosa mujer enamorada de un imbécil que lo único que se merece es una patada en los huevos Porque ni la quiere ni la deja ni la merece',NoAgresivo
'NADIE MEJOR QUE UNA MUJER PARA ACLARAR A UNA FEMINISTA MEDIOCRE',NoAgresivo
'NAYA RIVERA NO ES UN TROZO DE CARNE ES UNA MUJER ASOMBROSA PRECIOSA CON TALENTO Y CON UN CORAZÓN ENORME BIG MIERDA RESPÉTALA',Agresivo
'Necesitamos un gran acuerdo de Estado y fuerte decisión política para la Eliminación de la Violencia contra la Mujer ',NoAgresivo
'necesitamos una amplia gama de candidatos desde conservadores a liberales de verdad Criollos y migrantes Bachelet no puede volver al poder nuevamente',NoAgresivo
'Ni mil culos superan a una mujer que te quiera y te apoye en todo',NoAgresivo
'NI TU MADRE TE CREE MARACA CULIA NADIE TE VA A CREER HARRY ES UN CHICO RESPETUOSO Y TU TE CALLAS Z ',Agresivo
'Ni una más Rompe el silencio Cuando seas testigo de la violencia contra las mujeres no te quedes de brazos cruzados Actúa Buenas noches liberales ',NoAgresivo
'Ni una portada para aquella mujer que le quitaron todo salvo sus ganas de luchar por encontrar a los suyos y la justicia…',NoAgresivo
'Ningún poeta en la historia del universo llegó a ser tan elocuente y exacto para describir la inmensa belleza de una mujer Quien dijo que ella era etérea Sublime Inigualable Maravillosa ',NoAgresivo
'No alcanza con buenas intenciones #ToleranciaCero a discriminación agresión y acoso',NoAgresivo
'No aplicar la misma pregunta no es un “error” es parte de la estrategia de propaganda política de Cadem',NoAgresivo
'No comprendo a los hombres que no saben hacer sentir bellas a sus mujereslo único que demuestran es una total inseguridadtemen que ella sepa lo que realmente vale que vea lo hermosa y deseada que es',NoAgresivo
'NO DES EXPLICACIONES WEONAS NI TE JUSTIFIQUE HICISTE UNA VISITAS A UN TERRORISTA ASESINO Y ESO es todo',NoAgresivo
'No dieron los 90min prometidos en #TheWalkingDead es culpa de Bachelet',NoAgresivo
'No entiendo porque mierda piensan que el novio no le puede hablar a nadie más Déjense de joder Esto es un idiotez…',NoAgresivo
'no este triste jimena eres una mujer maravillosa y increible eres una mujer maravillosamente guapa y hermosa y bella y sexy siempre sera una belleza y una mujer muy sexy te quiero eres una bellisima mujer jimena eres la mejor y la reina de fox sports eres una bella y hermosa',NoAgresivo
'No falta la weona tonta Feliz día del macho men ',Agresivo
'No fue Bachelet quien las construyo en tiempo record',NoAgresivo
'No hay nada más increíble y atemorizante que sentirse tan vulnerable con una mujer tan asombrosa',NoAgresivo
'No hay ninguna mujer joven bella que sea tan maravillosa como una mujer madura en en la plenitud de su belleza La mujer madura es más linda porque también es más sabia',NoAgresivo
'NO HAY QUE TENER MIEDO DE ESTA PERRA ASQUEROSA DROGRADICTA Y SU QUERIDO ES UN PERRO MALDITO CON UNA CABEZA LLENA DE MIERDA',Agresivo
'No importa lo que hagas mi querida y amada @barbaraig siempre te veras muy hermosa te ves maravillosa con ese vestido amarillo siempre deslumbras con tu belleza y tu enorme corazón eres una mujer fantástica te mando besos y abrazos de buenas noches descansa te amo mi princesa',NoAgresivo
'No le voy a contestar a una weona que tienen una foto de perfil de una loca que aparece en páginas porno po',Agresivo
'No más violencia contra la mujer identifiquen cada tipo de violencia y no permitan que las lastimen tienen el derecho a vivir libres y sin miedo ',NoAgresivo
'No me alcanzan las palabras para describir a esta maravillosa mujer mi ángel mi mejor amiga mi negrita hermosa hoy está de cumpleaños le pido a Dios que me de la oportunidad de tenerla muchos años más ',NoAgresivo
'No me importa tu pasado con quién saliste que tanto hicieron ni por qué Todo eso te define formó a la persona que eres la persona que quiero y admiro ahorita la que en el presente es la mujer más maravillosa del planeta la persona que está conmigo que así quiero que siga',NoAgresivo
'No me refiero a cómo se viste sino que es culta y distinguida desempeña un excelente papel acompañando al Presidente en su lugar de primera dama si lees lo que escribo me vas a entender',NoAgresivo
'No me wei pendeja culia que me caí como el pico',Agresivo
'No pasa nada mujer son etapas se que eres una gran mujer y la vida pronto te va a sonreír ',NoAgresivo
'No puede más de Bella Dulce simpática es la Perfección hecha mujer te amoooo',NoAgresivo
'No pueden ser tan lindas las chilenas amigo son épicas lpm',NoAgresivo
'No puedo creer lo linda que estás en esta foto  Espléndida  majestuosa  hermosa mujer y maravillosa persona  Mi admiración por vos es total VAL querida ',NoAgresivo
'no puedo decirte con palabras lo orgullosa que me siento de seguirte y apoyartede la gran mujer que erestodo el amor que repartes seguro volverá multiplicado a ti ',NoAgresivo
'No que Bachelet No que los haitianos No que los comunistas No que la pata de la guagua ',NoAgresivo
'No recuerdo cuando fue la última vez que interactúe con una mujer que gonorrea la timidez',NoAgresivo
'No respeta la Ley del TránsitoNo respeta la Ley de Lobby No respeta la Constitució',NoAgresivo
'no se  a mi me parece una persona estupenda no me importa la edad tiene su encanto a envejecido con el encanto de una mujer que encontro la felicidad siempre sonriendo ',NoAgresivo
'No se asusten con los truenos ni apagones Sobrevivimos a 24 años de la Concertacion y Bachelet esto es un pelo de la cola',NoAgresivo
'No se hacen una idea del orgullo que me genera tener a mi lado a una mujer tan maravillosa y absurdamente perfecta como ella',NoAgresivo
'No se por qué aún sigo a esta weona tonta',Agresivo
'No sé porque no le creen a Camila Vallejo de querer dejar el congreso si cuando dijo que jamás haría campaña por Bachelet cumplió plenamente su palabr',NoAgresivo
'No se saca nada con decir que el asesinato de un senador no tiene justificación',NoAgresivo
'No sé si esta diputada es weona loca tonta o simplemente idiota que piensa que todos somos ignorantes u sin cerebro como los simios del PC',Agresivo
'no se si esta es tu cuenta pero por si acaso te digo que lo de hoy fue una actuación memorable Te felicito mujer asombrosa',NoAgresivo
'No seas hipócrita Boric  Tú sabes que son votos para la izquierda el 2022  para eso los trajeron con mentiras  Michelle Bachelet es la responsable ',NoAgresivo
'no sinceramente me vale madres me repugnas puta barata de mierda',Agresivo
'No soporto a esa mujer de mierda',Agresivo
'No soy de derecha pero Longueira es harto mas que Laurence y en debate se come a Bachelet O',NoAgresivo
'No suelo decir garabatos no me gustanpero frente a tamaña sandezno puedo sino preguntarEsta weona sera tonta o le faltan todos los palos pal puente sera madre siquiera Por Dios ',Agresivo
'No te conviene hacerme enojar perra nadamas te lo advierto',NoAgresivo
'No te da pena ser la rata la puta ingrata la zorra barata',Agresivo
'NO TE DESEO EL MAL PERO OJALÁ MAÑANA TE PASE UN CAMIÓN Y TE MATE MARACA RE CULIA',Agresivo
'No te sientas muy perra por tener cara de pug JAJAJAJA',Agresivo
'No tengo palabras suficientes para expresar lo orgullosa que estoy de esta talentosaincreíble y bella mujer la amo mucho',NoAgresivo
'No weona venia del trabajo en su tractor que arrendaba a los predio vecinos y nadie arranca en un tractor que da maximo 30 km por hora tonta weons informate primerio antes de emitir un juicio weona bruta',Agresivo
'No weona no es bacán decir “ojalá me viole” o “me lo violaría” no por ser mujer hay que rebajarle la importancia a tus palabras y te lo dejo claro altoque parecí tonta culiá enferma hablando de esa manera sabiendo lo grave que son tus palabras',Agresivo
'no nada es super exclusiva pa comer pellet de pescado o pescado esque le dieron un remedio pa la alergia y le cayó mal me salió flaite pero delicá la weona bien rankiá',Agresivo
'Nooo Esos son los países en que piensan que la VIEJA BACHELET ES AHUEONAAA',Agresivo
'Noooo no todos los hombres somos asi de pelotudos por favor mujeres bellas tengan paciencia',NoAgresivo
'Nora se refiere al estado chileno que sigue acribillando a nuestros hermanos mapucheso estas ciega weona tonta',Agresivo
'Normalizar los comportamientos violentos de un niño lleva a permitir un ambiente donde la violencia contra las mujeres puede desarrollarse Hay que tener las buenas conversaciones desde el principio',NoAgresivo
'Nos unimos a esta gran cruzada que promueve y defiende toda una vida sin violencia Reafirmamos nuestro compromiso de trabajo para liberarnos de toda forma de violencia contra la mujerTenemos muchos desafíos que superar para construir un mundo más seguro y justo',NoAgresivo
'NosotrasExigimos acciones concretas por todas las mujeres desaparecidas de este país Ya basta de buenas intenciones queremos acciones ¿Hasta cuándo tendremos indiferencia',NoAgresivo
'Nuestros congreso realmente deja mucho que desear Qué verguenza de diputado',NoAgresivo
'Nunca critiquen a una mujer por su físico(sea lo que sea) porque no se dan una idea como duele no se me borra mas de la…',NoAgresivo
'Nunca critiques el tiempo que una mujer tarda en arreglarse porque lo hace para que te vean acompañado de una mujer bella',NoAgresivo
'Nunca lo imagine y odio a su mamá maldita perra',Agresivo
'O las minas que le dicen perra a otras andan exigiendo que las respeten como mujeres cuando ni ellas saben respetar a…',NoAgresivo
'o sea las quiero mucho pero no hagan esas cosas sean buenas con las mujeres )))) no hagan quedar como boludas a las novias',NoAgresivo
'OE ESTUPIDA NO SE LEE NADA AGRANDA ESO MALDITA BASURA CORRUPTA',Agresivo
'OH ERES UNA HIJA DE PUTA ¿QUIÉN MIERDA TE CREES PARA VENIR AH TRATARLO HACI AWEONA DEBERÍAS IR AL PSICÓLOGO TE HACE FALTA',Agresivo
'Oh zoooooooooooooorra Y no en el sentido de maraca si no que en el sentido de maraca culiá',Agresivo
'ohh mujer culiá estresante',Agresivo
'ohhhh perra conchetumadre me pusiste sin admision en msn',Agresivo
'oie la weona locade verdadvaya al doctor srasu esquizofrenia es totalcuando odio en su almasu ideologia del odio puede hacer cometer una locura y no me diga q cree en dios por q dios le pondria una patada en la raja por su ideologia del odio',Agresivo
'Ojalá cuando vaya a Brasil pase por Venezuela y de una vez por todas se pronuncie Bachelet asegura que vigilará el respeto por los DDHH en Brasil tras victoria de Bolsonaro',NoAgresivo
'Ojala esta mujer maravillosa nunca deje de sonreir y que no le afecten las criticas de los haters',NoAgresivo
'Ojalá hubiera conocido a mi bisabuela mi mamá y mi abuela cuentan que era la mujer más hermosa y dulce en la vida noble inteligente y tierna me hubiera encantado',NoAgresivo
'Ojalá le hagan un portonazo a esta weona tonta o le asalten a un hijo y le saquen la cresta a ver si va a hablar tanta wea junta',Agresivo
'Ojalá le vayan a saquear las neuronas a la tonta weona',Agresivo
'Ojalá me alcance la vida para devolverle a mi vieja las cosas que hizo y hace por mi que mujer maravillosa',NoAgresivo
'ojalá pudiera hacerle reaccionar a la gente que odia a hyuna porque están odiando a una mujer maravillosa solo se dejan llevar por los rumores críticas y insultos de mierda que le tiran ',NoAgresivo
'ojalá sea sentatarecuperen el juicio y se saquen la venda de los ojos que la concerta y Bachelet les puso ',NoAgresivo
'Ojalá te mueras por zorra puta barata',Agresivo
'Onemi dice que le preguntó a Bachelet y habría tsunami en Santiago y Bolivia',NoAgresivo
'Oportunismo Político No y menos creer que en su sector nadie supiera de esta visita',NoAgresivo
'Oposición venezolana sube el tono contra @mbachelet ¿qué hace falta para que venga Difícil pregunta ya que fue incapaz de condenar la dictadura de Maduro',NoAgresivo
'Ordinario peligroso e irresponsable eso es lo que pasó acá ',NoAgresivo
'Orgullosa de ser sindicalista orgullosa de ser feminista orgullosa de pertenecer a la clase obrera y orgullosa de tener como lideresa de mi sindicato a una maravillosa mujer luchadora feminista y orgullosa de representar a CCOO en Alicante ¡Te quiero compañera ',NoAgresivo
'ORGULLOSA DE SOFIA DEMOSTRANDO LA FORTALEZA QUE PUEDE TENER UNA MUJER EN UNA PRUEBA DE LÍDER MARAVILLOSA',NoAgresivo
'Orsini y Boric en un viaje ‘oficial ‘ a Palestina deciden pasar a cachetearse un ratito a Paris y piscolearse con un terrorista',NoAgresivo
'Otro “legado” del Gob de M Bachelet a pagar con nuestros recursos “El documento estableció un aumento en el pago por pasajero transportado de $5201 que el Estado hoy debe cancelar de manera retroactiva” ',NoAgresivo
'Otro comunero mapuche muerto en un gobierno de Bachelet Cuantos más deben morir para entender el conflicto y darle franca solución',NoAgresivo
'OYE A VER A QUIÉN LE VENÍS A DECIR VIOLENTO MARACA CULIÁ TONTA NO PODÍS GENERALIZAR WEONA PATÉTICA QUÉ TE CREÍS TE VOY A SACAR LA CHUCHA ME DAI PENA',Agresivo
'oye Alejandra Valle quien eres tu para criticar look si pareces vaca guatona culiá descarada Chancha de mierda',Agresivo
'oye Boricy si fuiste solo a conversar con Palma Salamancano podiai hacerlo por Skype acaso',NoAgresivo
'Oye cirujia mal hecha y vo cara de raja las patitas de la van riselverga 😂😂😂😂😂 no me refiero a las patas de gallo si po…',Agresivo
'Oye igual no deja de enojarme q con nuestros impuestos le pagamos el motel',NoAgresivo
'Oye la tonta weona Todos reconocieron la mentira',Agresivo
'Oye Maite necesito algún alboroto para que se olviden de que me junte con el asesino Palma Salamanca',NoAgresivo
'OYE MARACA CULIA EN VEZ DE ROBAR DIBUJOS APRENDE MEJOR A DIBUJAR AUNQUE DE SEGURO LO HACES PARA EL CULO PENDEJA CTM',Agresivo
'OYE MARACA CULIA QUE ANDAI INVENTANDO WEAS SI TE INVITAN A GRUPOS NO ES PA QUE ANDIS CAHUINEANDO TE VEÍAS DECENTE ROTITA ',Agresivo
'OYE PENDEJA Y LA CONCHETUMARE QUIÉN MIERDA TE CREES PARA VENIR A HABLAR DE ESOS TEMAS QUE SON DEMASIADOS SENSIBLES ACASO TE FALTA UN TORNILLO AWEONA MIDE TUS PALABRAS XUXETUMARE SI NO QUERI QUE LA MAYORIA DE LAS ARMY TE SAQUE LA CHUCHA',Agresivo
'OYE PERRA CULIA QE WEA CON LA DOMI MARACA CONSHATUMARE ¬¬ PARA LA WEA XUXETUMARE SINO KERI QE TE VIOLE PERRA CULIA TAMO ',Agresivo
'oye que les pagan bien a las niñas de los team pero mucha extranjera en comparación con lo nacional si tenemos chilenas lindas',NoAgresivo
'Oye sapo/ sapa culia enfermos del re pico den la cara cobardes culiaos Tan tan hijos de perra son  den la cara mongolicos CONCHETUMADRE que vienen a insultar así porque son vacíos y no saben qué más hacer en sus vidas perkines culiaos ',Agresivo
'OYE TONTA WEONA Y NO TE DUELE EL CORAZON CON LOS NIÑOS DEL SENAMEAAAH VERDAD QUE ERES ABORTERA ASESINA PERO SI AVALASA LOS DELINCUENTESENCACHAITA LA WEA',Agresivo
'oye weona loca me dijeron que teni la flor de loto en el oio es verdad que se te salen pa fuera las tripas tan culia q… — Si hueona o no me viste denante en el video de la moto ',Agresivo
'Pacos qliaos ahí tiene a otra tonta weona en sus filas denle la PLR igual que al otro saco de weas ',Agresivo
'Pais de mierda por la chucha un solo #cortedeluz y toda la puta capital se fue a la conchesumadre Y asi juran los aweonaos de izquerda que la Soa Bachelet hizo una wea positiva@EnelClientesCL Valen Callampa Sin mantención el día de la van a poder funcioar bien ',Agresivo
'Palma asesinó a sangre fría a un senador y secuestró a un civil cuyo único delito era su apellido',NoAgresivo
'Palma Salamanca fue condenado en 1993 mismo año de la primera condena al Mamo Contreras',NoAgresivo
'Pamela Jiles dice en la Red Q habrá elecciones anticipadas x enriquecimiento ilícito d familia Bachelet Es muy grave lo hecho x Dávalos',NoAgresivo
